stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,1.67,2.5,3.34,8.34,10.01,3.34,2.5,4.17
3dpf,13.79,0,0,0,0.57,7.47,0,0,0.57
5dpf,2.07,0,0,0,0,1.55,0.52,0.52,2.07
10dpf,1.88,0,0,0,0,0.63,0,0,0
