stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,1.67,0,0,0,2.5
3dpf,2.3,0.57,0.57,0,2.3,0.57,0.57,0
5dpf,1.55,1.03,0.52,0,0,1.03,0,7.75
10dpf,1.88,0.63,1.88,0,1.88,0,0,0
