stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,123.88,20.65,0,30.97,61.94,10.32
12hpf,100.24,52.05,19.28,127.23,111.81,7.71,0,48.19,104.1,15.42
14hpf,80.25,40.13,183.91,304.29,110.35,20.06,0,6.69,217.35,30.09
16hpf,67.68,63.58,157.91,182.52,49.22,16.41,4.1,10.25,301.47,36.91
19hpf,225.49,8.76,78.81,81,15.32,19.7,2.19,10.95,105.08,72.24
24hpf,502,15,266,153,107,113,46,5,218,154
2dpf,994.22,36.7,224.37,322.79,534.64,1111.82,113.43,17.52,262.73,199.34
3dpf,2791.63,95.97,214.34,193.08,121.25,1855.53,40.8,0,88.5,366.62
5dpf,303.38,105.43,612.44,523.55,107.5,1455.91,78.04,44.45,197.95,863.1
10dpf,1468.43,239.09,749.9,439.9,122.37,1782.82,64.01,2.51,180.1,384.68
