stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,196.14
12hpf,0,0,1.93,0,0,0,0,1.93,1.93,186.99
14hpf,0,0,0,0,3.34,0,0,0,0,317.67
16hpf,10.25,4.1,0,22.56,10.25,2.05,2.05,2.05,14.36,1017.21
19hpf,4.38,0,0,21.89,2.19,0,0,0,0,1085.84
24hpf,2,0,9,4,32,3,0,0,6,329
2dpf,120.94,5.84,23.35,60.05,101.76,155.14,15.01,4.17,53.38,208.52
3dpf,182.16,23.56,7.47,52.29,21.84,247.1,11.49,0,15.52,48.84
5dpf,77.01,44.96,51.68,161.77,20.67,208.28,17.57,6.2,24.81,174.17
10dpf,319.41,80.95,55.85,178.85,18.83,373.38,18.83,0,40.16,89.74
