stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,1.67,0,0
3dpf,37.35,0,0,0,4.6,0,0.57,0
5dpf,5.69,0,1.03,0,3.1,1.03,0.52,1.55
10dpf,23.22,0.63,0.63,0,6.9,1.26,0,0
