stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.19,0,0,0
2dpf,1.67,0,0,3.34,5.84,19.18,1.67,1.67
3dpf,51.14,0.57,0,0.57,1.15,21.84,0.57,0
5dpf,5.17,1.03,0.52,0.52,0,19.12,3.62,2.58
10dpf,15.69,0,0,0.63,1.26,6.28,0.63,0
