stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,20.65,20.65,0
12hpf,7.71,1.93,3.86,0,0,0,0,7.71,1.93,0
14hpf,6.69,0,3.34,3.34,0,0,0,20.06,16.72,3.34
16hpf,2.05,0,0,0,0,2.05,2.05,8.2,14.36,2.05
19hpf,8.76,0,0,13.14,10.95,0,8.76,4.38,0,2.19
24hpf,8,1,4,8,3,0,9,3,7,4
2dpf,110.1,0.83,30.03,63.39,51.71,99.26,19.18,0,33.36,57.55
3dpf,340.19,2.3,15.52,25.28,13.22,305.14,4.6,0,14.37,41.37
5dpf,45.48,7.75,77.01,62.02,22.74,264.1,13.95,5.17,49.1,273.92
10dpf,183.87,15.69,42.67,57.73,21.34,433.63,21.96,0.63,56.48,64.01
