stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,19.18,0,7.51,5,33.36,0.83,0.83,2.5,2.5
3dpf,70.11,1.15,2.87,3.45,39.08,1.15,0,1.15,0.57
5dpf,4.13,0,3.62,1.55,28.94,1.03,0,4.13,2.07
10dpf,13.18,0,2.51,0.63,11.92,0,0,2.51,0.63
