stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,10.32,0,0,0,0,10.32
12hpf,23.13,0,0,0,0,0,0,0,1.93,7.71
14hpf,3.34,0,3.34,3.34,0,6.69,0,0,10.03,6.69
16hpf,12.3,0,2.05,0,6.15,6.15,0,0,16.41,6.15
19hpf,15.32,0,0,0,8.76,4.38,0,0,2.19,4.38
24hpf,23,1,3,7,12,5,2,0,23,8
2dpf,70.9,4.17,7.51,19.18,43.37,104.26,14.18,3.34,33.36,77.57
3dpf,79.3,2.87,6.32,9.77,9.19,78.73,5.17,0,6.32,15.52
5dpf,23.26,4.65,21.19,12.92,2.58,78.04,4.65,3.1,16.02,77.01
10dpf,42.67,4.39,22.59,15.06,5.65,60.24,5.02,0,10.04,9.41
