stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,11,45,0,0,0,1
2dpf,6.67,0,13.35,59.22,0,0.83,0.83,2.5
3dpf,16.09,0,10.34,37.35,0,5.75,0,1.72
5dpf,19.64,0.52,100.26,152.98,1.55,6.72,2.07,6.2
10dpf,8.79,1.26,64.01,52.09,0.63,3.77,0,0
