stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,0
2dpf,4.17,0.83,0,0,0.83,0.83,0.83,7.51
3dpf,27.58,0,0,0.57,4.6,0,0.57,1.72
5dpf,16.54,1.03,0,0,1.55,0.52,0.52,12.92
10dpf,57.11,0.63,0,0.63,1.88,0.63,1.26,1.26
