stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,2.05,0,0,0,0,0
2dpf,0,0,1.67,0,0,0
3dpf,9.77,0.57,0.57,0.57,8.05,0
5dpf,2.07,0.52,3.1,0,2.07,2.07
10dpf,8.79,1.88,1.26,0.63,6.9,0
