stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.67
3dpf,0.57,0,0.57,0,0,0
5dpf,7.24,1.03,3.1,0,0.52,1.55
10dpf,3.14,0,1.88,1.88,0,0
