stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,5.78,0,0,0,1.93,0,0,0,1.93,0
14hpf,13.38,0,0,3.34,0,0,0,0,3.34,3.34
16hpf,8.2,0,0,0,2.05,0,0,0,0,2.05
19hpf,28.46,0,0,0,0,0,0,0,0,0
24hpf,8,0,0,1,3,0,0,0,1,3
2dpf,38.37,0,4.17,8.34,38.37,28.36,0.83,0,13.35,15.85
3dpf,66.66,1.72,0.57,0,4.6,31.03,0,0,6.32,2.3
5dpf,14.47,1.55,6.72,4.65,8.27,35.14,1.03,1.03,12.92,16.54
10dpf,11.92,0.63,1.26,0.63,0.63,8.79,0.63,0,6.28,1.26
