stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0.83,1.67,6.67,4.17,1.67,4.17
3dpf,13.79,0,0,0.57,0,1.15,0,0
5dpf,2.07,0.52,0.52,0.52,2.07,6.72,1.03,1.03
10dpf,3.14,0,0,0.63,0,0,0,0.63
