stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.34,0,0.83,0.83,0,0
3dpf,10.34,0.57,0.57,0,2.3,0.57
5dpf,7.24,0,0,0,0,1.55
10dpf,3.77,0,0.63,0,1.26,0.63
