stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.17,1.67,0,0.83,0.83,0,0,0
3dpf,76.43,0,0,4.6,0,0,0,0
5dpf,1.55,1.03,0,7.24,0.52,0.52,1.03,0.52
10dpf,19.45,0,0.63,1.26,0,0,0,0
