stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,2.05,0,0,0,0,0
24hpf,0,0,1,0,0,0,3,0
2dpf,1.67,0,6.67,20.02,0.83,3.34,10.84,3.34
3dpf,0.57,0,1.72,47.12,0,0,1.15,0.57
5dpf,0,0,1.03,14.47,0,4.13,4.13,3.62
10dpf,0.63,1.26,0.63,21.34,0,0,3.14,0.63
