stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0
2dpf,3.34,2.5,0.83,2.5,0,0.83,0,0
3dpf,1.72,0,0,1.15,0,0,0,0
5dpf,0.52,6.72,0,2.07,1.03,0,0.52,10.34
10dpf,4.39,3.77,0,3.14,0.63,0,0,4.39
