stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
2dpf,28.36,0.83,3.34,5,2.5,18.35,0.83,5,26.69
3dpf,6.9,0.57,1.15,0,0,4.02,0.57,1.15,0.57
5dpf,2.58,0,1.03,0,0.52,7.24,0,6.2,6.2
10dpf,6.28,0.63,3.77,1.26,0,2.51,1.26,12.55,1.88
