stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0.83,5,5,0,2.5,5
3dpf,9.77,0.57,0,0.57,1.72,0.57,0.57,0
5dpf,2.58,0.52,3.1,1.03,3.1,0.52,1.03,2.07
10dpf,3.77,2.51,0.63,0,1.26,0,0,0
