stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,4.38
24hpf,6,0,0,0,0,0,0,0,8
2dpf,0.83,0,0,0,0,0,0.83,0,0.83
3dpf,34.48,0,0,0,0,2.3,0,0,0.57
5dpf,1.55,0.52,1.03,1.03,0.52,5.69,0.52,1.03,1.55
10dpf,26.98,1.26,0.63,0.63,0,1.88,0,0.63,0.63
