stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0.83,1.67
3dpf,9.77,0.57,0,0
5dpf,1.03,1.55,0.52,0.52
10dpf,6.28,0.63,0,0
