stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0.83,1.67,4.17,0,0.83,0.83
3dpf,158.03,0,0,0.57,4.6,0,0,0
5dpf,8.27,2.07,3.62,1.03,8.79,0,1.03,4.13
10dpf,74.05,1.26,0,0,3.77,0.63,1.26,0
