stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,0,0,0,0,9.17
3dpf,0.57,1.15,0.57,0,11.49
5dpf,1.03,0,1.55,0,43.93
10dpf,0,0,1.26,0.63,3.77
