stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0.83,4.17,8.34,0,0.83
3dpf,8.62,0.57,0,0,1.15,0,0.57
5dpf,5.17,0.52,1.55,0.52,7.24,1.55,2.07
10dpf,1.88,0,1.88,0,1.88,0.63,0.63
