stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,0,0,0,0,0,0,0,0,0,44.34
14hpf,6.69,0,0,0,0,0,0,0,0,494.89
16hpf,63.58,2.05,0,4.1,10.25,4.1,4.1,14.36,14.36,1119.75
19hpf,32.84,0,4.38,6.57,8.76,0,2.19,26.27,2.19,1753.54
24hpf,565,6,102,84,184,91,25,8,245,1007
2dpf,794.04,20.85,186.83,158.47,311.94,456.24,142.63,55.88,165.15,1564.73
3dpf,305.14,75.28,21.84,54.02,39.08,372.94,6.32,1.72,16.66,533.27
5dpf,129.21,49.62,98.71,182.96,95.1,619.16,46.51,175.2,64.6,2811.55
10dpf,321.3,80.32,101.66,148.73,117.35,687.78,47.69,5.02,44.55,655.14
