stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,3.86,0,0,0,3.86,0,0,1.93,5.78,3.86
14hpf,10.03,0,0,0,0,0,0,0,0,0
16hpf,8.2,0,0,2.05,4.1,0,0,0,2.05,0
19hpf,4.38,0,0,0,0,0,0,0,0,2.19
24hpf,4,0,0,0,3,1,0,0,1,0
2dpf,63.39,1.67,3.34,10.01,14.18,42.54,4.17,1.67,14.18,20.85
3dpf,290.77,1.15,2.87,7.47,4.02,79.88,4.02,0,4.6,14.37
5dpf,23.77,2.07,8.27,10.34,5.17,67.7,9.3,2.58,12.92,49.1
10dpf,84.72,4.39,12.55,10.04,6.28,38.91,3.77,0,5.02,13.18
