stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.83,0,0,0,0
3dpf,35.05,0,0.57,0,4.02,0,0,0
5dpf,4.65,0.52,0.52,0.52,5.69,1.03,2.58,0.52
10dpf,50.83,0,1.26,0,2.51,0,0,0
