stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,2.19
2dpf,3.34,0,0.83,0.83,0,0.83
3dpf,2.3,0,0.57,0,0.57,0
5dpf,1.55,0.52,0,0,0.52,1.03
10dpf,10.67,0.63,0,0.63,0.63,0
