stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
3dpf,35.63,0,0.57,0,0.57,0.57,0
5dpf,0.52,0,2.07,2.58,2.07,0,0.52
10dpf,55.22,1.26,0.63,1.26,1.88,0,0
