stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,8.2,0,0,0
19hpf,0,0,0,0,32.84,0,0,4.38
24hpf,6,1,2,0,81,1,4,4
2dpf,5.84,0,0,2.5,60.05,4.17,0.83,5
3dpf,13.22,0,1.15,2.87,44.25,18.96,0,7.47
5dpf,0.52,0.52,1.55,0.52,33.59,21.71,1.55,54.27
10dpf,3.14,1.88,1.26,8.16,45.81,6.28,0.63,1.26
