stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0,0.83,2.5,5
3dpf,0.57,0.57,0,1.72,6.9,0,11.49
5dpf,0,0,0,0,4.65,0,37.21
10dpf,5.02,0,0.63,1.26,1.26,0,3.14
