stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,3,0,0,0,2,0
2dpf,4.17,0,5.84,2.5,1.67,0,0,0.83
3dpf,4.02,0,1.15,0,0.57,0,0,1.15
5dpf,1.55,2.58,15.5,0,2.07,0.52,0.52,1.55
10dpf,13.18,7.53,12.55,0,1.26,0,0.63,0
