stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,4.1,0,0,55.37,0,0,0,0,0,0
19hpf,0,0,0,35.03,0,0,0,0,0,0
24hpf,2,0,2,136,0,0,0,0,0,0
2dpf,5.84,0,5,226.87,1.67,5,0,0,0.83,4.17
3dpf,18.39,0,8.62,104.59,0.57,17.24,0,0,0.57,2.3
5dpf,3.62,1.03,42.38,270.82,0.52,12.4,0.52,0.52,1.55,12.92
10dpf,14.43,0.63,47.69,144.96,1.26,16.94,1.26,0,1.26,1.88
