stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32
16hpf,6.15,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,2,0,0,1,1,0,0,1,0
2dpf,15.01,0,1.67,15.85,20.85,4.17,0,6.67,3.34
3dpf,36.2,1.72,0.57,1.72,25.28,1.15,0,1.72,2.87
5dpf,2.58,0,0.52,0.52,13.44,0.52,0.52,0.52,4.13
10dpf,10.04,0,0,0,4.39,0,0,1.88,0
