stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,9.17,34.2,0.83,0.83,1.67
3dpf,1.15,1.15,0.57,2.87,31.61,0,0,0.57
5dpf,1.55,0,5.69,1.55,10.34,0,0.52,1.55
10dpf,0,0,1.26,0,1.88,0,0,0
