stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,154.84,0,0,0,30.97,0,0,0,51.61,123.88
12hpf,75.18,3.86,0,3.86,25.06,0,0,1.93,19.28,36.63
14hpf,230.73,6.69,20.06,10.03,23.41,16.72,6.69,3.34,40.13,70.22
16hpf,123.05,10.25,16.41,10.25,49.22,10.25,2.05,2.05,34.86,45.12
19hpf,98.51,0,0,2.19,4.38,0,4.38,0,0,15.32
24hpf,101,4,34,6,38,21,1,0,9,10
2dpf,248.55,6.67,25.02,55.05,149.3,268.57,28.36,4.17,89.25,100.92
3dpf,617.17,8.62,18.96,21.26,27.58,321.23,13.22,0,31.03,35.63
5dpf,75.46,8.27,60.99,52.2,29.46,246.53,17.57,13.44,35.66,137.48
10dpf,175.08,9.41,35.77,23.85,11.3,158.14,7.53,0.63,27.61,27.61
