stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,350.98,0,30.97,0,72.26,0,0,10.32,206.46,41.29
12hpf,1015.92,28.92,36.63,17.35,173.5,40.48,0,38.56,512.78,192.78
14hpf,327.7,0,70.22,20.06,43.47,40.13,0,6.69,180.57,46.81
16hpf,506.55,24.61,36.91,10.25,162.01,59.47,22.56,16.41,297.37,131.25
19hpf,280.22,2.19,0,6.57,28.46,6.57,4.38,4.38,26.27,10.95
24hpf,277,8,17,12,67,30,12,3,48,19
2dpf,257.73,3.34,15.85,30.86,124.28,239.38,27.52,5,80.91,90.08
3dpf,567.17,8.62,14.94,12.07,24.71,273.53,9.19,0,17.24,41.37
5dpf,98.2,9.82,43.93,38.25,24.29,355.06,25.84,16.54,69.26,188.64
10dpf,185.75,8.16,24.47,13.18,6.28,170.06,5.02,0,21.34,19.45
