stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,2.5,0.83,5,5,0
3dpf,8.05,0,0,0.57,0.57,2.3,0,0
5dpf,1.03,0.52,1.55,5.69,3.62,10.85,0,5.17
10dpf,5.02,0,2.51,0.63,0,2.51,0.63,0.63
