stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4098.21,72.26,30.97,0,763.9,41.29,0,20.65,1775.55,877.45
12hpf,3194.28,84.82,34.7,75.18,800.02,109.88,9.64,92.53,1503.65,757.61
14hpf,2845.63,36.78,157.16,100.32,585.18,140.44,53.5,70.22,856.03,561.77
16hpf,1739.09,82.03,151.76,47.17,477.84,108.69,43.07,90.24,594.74,467.59
19hpf,2377.45,13.14,30.65,24.08,251.76,52.54,19.7,21.89,107.27,398.43
24hpf,964,8,109,38,287,72,17,6,74,117
2dpf,423.71,13.35,37.53,64.22,407.86,292.76,42.54,4.17,113.43,165.98
3dpf,559.7,8.05,14.37,16.09,13.79,99.41,10.34,0,14.94,18.96
5dpf,95.61,7.24,60.99,31.01,53.75,254.28,9.82,11.89,50.65,129.21
10dpf,91.62,2.51,35.14,4.39,1.88,45.18,1.26,0,8.16,8.16
