stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,185.81,0,0,113.55,10.32
12hpf,1.93,0,28.92,28.92,0,0,26.99,0
14hpf,0,177.22,46.81,6.69,0,0,6.69,0
16hpf,0,305.57,30.76,2.05,0,0,2.05,0
19hpf,0,81,17.51,0,0,0,0,2.19
24hpf,3,765,8,0,1,0,3,0
2dpf,0.83,10.01,0,0.83,0,0,0.83,0.83
3dpf,0,5.75,0,0,1.15,0,0,0
5dpf,5.69,47.55,2.58,0.52,16.02,1.55,2.58,5.17
10dpf,3.14,50.2,0,0,0.63,0,0.63,0
