stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5491.8,103.23,30.97,0,794.87,51.61,0,154.84,2033.62,1775.55
12hpf,4075.26,94.46,32.77,96.39,994.72,165.79,5.78,154.22,1549.91,1069.9
14hpf,3340.52,50.16,150.47,210.66,712.24,327.7,66.88,40.13,1116.85,886.12
16hpf,1687.82,71.78,88.19,96.39,545.52,196.88,63.58,30.76,662.41,625.5
19hpf,4095.96,32.84,45.97,94.13,464.11,210.16,116.03,17.51,356.84,672.08
24hpf,1709,36,74,43,359,171,92,5,388,210
2dpf,979.21,35.03,56.72,97.59,457.07,771.52,105.93,7.51,275.25,245.22
3dpf,2267.55,30.46,27.58,47.7,47.7,707.96,32.75,0,75.28,108.03
5dpf,324.05,32.56,120.94,126.62,60.47,809.35,53.75,40.83,195.88,582.98
10dpf,839.01,42.67,120.49,79.07,40.79,623.77,40.16,0,109.19,124.25
