stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0
2dpf,2.5,0,2.5,5,9.17,0.83,0
3dpf,16.66,0,3.45,2.3,115.5,1.15,1.15
5dpf,1.03,0.52,2.58,1.03,32.56,0.52,1.03
10dpf,1.26,0,6.28,1.26,49.58,0,0
