stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0.83,1.67,5.84,0.83,0,0,2.5
3dpf,17.81,0,0,0.57,0.57,0,0,0,0
5dpf,6.2,0,0,0.52,2.07,0.52,1.03,1.55,2.58
10dpf,13.81,0,0,0,0,0,0,0,0
