stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,330.33,0,0,0,0,0,10.32,0
12hpf,341.21,0,0,0,0,0,15.42,13.49
14hpf,143.79,0,0,0,0,3.34,3.34,3.34
16hpf,43.07,0,2.05,0,2.05,8.2,4.1,8.2
19hpf,41.59,0,0,0,0,0,2.19,0
24hpf,17,1,0,0,0,0,0,1
3dpf,2.87,0,0.57,1.15,8.05,0,0.57,0
5dpf,0,0,1.55,0.52,6.72,0,0.52,0
10dpf,0,0,0.63,0.63,3.77,0,0.63,0
