stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,3.86,0,0,0,0,0,0,0
16hpf,4.1,0,0,0,0,0,0,0
24hpf,38,0,0,0,0,0,1,1
2dpf,132.62,0,0.83,5.84,2.5,5.84,2.5,1.67
3dpf,171.82,0,0,4.6,0,0.57,0.57,0.57
5dpf,40.83,0,0.52,2.58,0,3.1,1.03,3.62
10dpf,18.83,0.63,0,1.26,0,0.63,0,0
