stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5,0,0,0.83,2.5,0.83,0.83
3dpf,66.66,0,0,0,2.3,0,0
5dpf,1.03,0.52,0.52,0.52,3.62,1.03,2.07
10dpf,14.43,0,0,0,2.51,0,0
