stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,0,0
3dpf,31.03,0,0.57,0,1.72,0,0,0
5dpf,2.07,0,7.75,2.07,6.2,0.52,0.52,0.52
10dpf,26.36,0.63,5.02,0.63,1.88,0,0.63,0.63
