stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,2.19,0,0,0,0,0
2dpf,17.52,0,0.83,2.5,3.34,2.5,0.83,4.17,4.17
3dpf,17.24,0,0,0.57,8.62,0,0,0.57,0.57
5dpf,3.1,0.52,2.58,1.03,8.79,0,0,0.52,3.62
10dpf,10.04,0.63,0.63,0.63,6.9,1.26,0,0.63,1.26
