stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,2.5,0,0.83,0.83
3dpf,2.87,0.57,0,4.6,0,0,0
5dpf,0,0.52,0,2.58,0.52,0.52,1.55
10dpf,0,0.63,0.63,2.51,0,0,0.63
