stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,6.69,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0
2dpf,5,0,0,0.83,1.67,0,1.67
3dpf,12.07,0,1.15,0,2.3,1.15,1.72
5dpf,5.17,0,2.58,0.52,4.13,1.03,0
10dpf,4.39,1.26,0.63,0,2.51,0,1.26
