stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,6,0,0,0,0,0
2dpf,1.67,0,0,0.83,0.83,0,0
3dpf,6.32,0,0,0,8.05,1.72,0
5dpf,0.52,0,0.52,1.03,7.24,1.03,1.03
10dpf,3.14,0.63,0,0,11.92,0.63,0.63
