stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0
2dpf,6.67,0,1.67,3.34,0.83,5,0
3dpf,159.75,0,0,5.17,0,0,0
5dpf,6.72,2.58,0,2.58,0,0,1.03
10dpf,35.77,0.63,0,3.14,0,0,0.63
