stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4500.8,72.26,30.97,0,877.45,61.94,0,154.84,1424.57,1744.58
12hpf,3001.51,117.59,30.84,109.88,931.1,129.16,1.93,239.04,1058.33,983.15
14hpf,3935.73,73.56,210.66,314.32,899.5,414.64,73.56,127.07,1314.14,1738.81
16hpf,3014.7,143.56,229.69,254.3,996.7,404.01,118.95,133.3,1099.24,1595.54
19hpf,4739.58,35.03,52.54,177.32,571.38,247.38,162,48.16,376.54,1563.08
24hpf,3367,67,223,253,929,409,188,31,756,715
2dpf,1841.64,31.69,100.09,295.26,929.99,1699.01,206.85,35.87,538.81,844.92
3dpf,4676.46,46.55,78.15,116.65,144.24,1757.26,51.72,0.57,143.09,325.25
5dpf,575.23,64.09,189.68,296.14,135.93,1484.33,114.22,58.92,273.4,1185.61
10dpf,1838.67,74.68,208.34,205.83,96.01,1265.11,59.62,2.51,170.69,244.74
