stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
24hpf,4,0,0,0,1,0,0,0,0
2dpf,9.17,0.83,0,0.83,5.84,9.17,2.5,1.67,0.83
3dpf,149.98,0.57,0,0.57,0.57,27.58,0,0,1.15
5dpf,6.72,0,1.03,2.58,1.03,15.5,0,0.52,2.58
10dpf,45.18,0,0,1.26,0,12.55,0,0.63,1.88
