stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0.83,5.84,1.67,4.17,0.83
3dpf,25.28,0.57,8.62,0,0.57,0.57
5dpf,2.07,0.52,10.34,0,2.07,2.58
10dpf,3.14,0,1.88,0,0,0
