stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,0,1.67,0,1.67
3dpf,9.19,0,0,0,0.57,3.45,0,0.57
5dpf,1.55,0.52,1.03,0.52,0,3.62,0.52,2.58
10dpf,4.39,0.63,0.63,0.63,0,4.39,0,0
