stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,0,10.32,0,10.32,0,0,20.65,20.65,20.65
12hpf,285.31,36.63,26.99,19.28,117.59,34.7,0,186.99,231.33,179.28
14hpf,33.44,0,30.09,6.69,26.75,6.69,0,23.41,30.09,127.07
16hpf,145.61,24.61,34.86,26.66,92.29,34.86,6.15,63.58,86.13,219.44
19hpf,120.41,2.19,10.95,17.51,54.73,13.14,8.76,37.22,10.95,251.76
24hpf,159,5,85,52,98,37,45,12,82,155
2dpf,306.94,12.51,59.22,76.73,238.55,514.62,103.43,17.52,174.32,256.06
3dpf,335.59,43.67,61.49,62.64,60.34,773.47,24.14,0,41.37,127.57
5dpf,164.35,44.96,127.14,143.16,62.02,604.17,53.23,37.21,93.55,522
10dpf,259.8,63.38,125.51,116.09,29.49,618.12,40.79,1.88,74.68,120.49
