stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,2.5,2.5,0,0
3dpf,23.56,0,0,0.57,0.57,0.57,0
5dpf,1.03,4.65,1.55,2.07,0,0,1.03
10dpf,7.53,3.14,0,0,0,0.63,0
