stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0.83,0,7.51
3dpf,0.57,4.02,0,0,9.19
5dpf,0.52,1.55,0,0.52,23.26
10dpf,1.26,5.02,0,0,10.04
