stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.5,14.18,0.83,2.5,0.83
3dpf,10.34,6.9,0,0.57,21.84,0,0,7.47
5dpf,1.55,17.06,1.03,0,10.34,4.65,1.55,16.54
10dpf,29.49,16.94,0.63,0,9.41,0,0.63,2.51
