stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0
2dpf,24.19,0.83,0,0,0.83
3dpf,2.87,0,0.57,0,0
5dpf,19.12,0,0.52,0.52,0
10dpf,1.88,0,0,0,0
