stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,1,0,0,0
2dpf,7.51,0,0.83,0.83,0.83,0,0,0.83,2.5
3dpf,108.03,0,0.57,0.57,2.3,0,0,0,1.15
5dpf,3.1,0.52,1.03,0,1.55,1.03,1.03,0,3.1
10dpf,12.55,0,0,0.63,0.63,1.26,0,0,0.63
